timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.17,1012.62,35.04,154102.24,400,8,400,6,409,9,400,19,400,5,412,8
1000,33.17,1012.63,35.03,153679.66,400,4,400,5,400,7,400,22,400,0,400,8
2000,33.17,1012.63,35.03,153961.12,400,6,400,4,401,8,406,19,400,5,400,7
3000,33.17,1012.63,35.03,154385.26,400,5,400,8,400,10,407,26,400,12,400,2
4000,33.17,1012.63,35.03,155384.05,400,5,400,5,405,9,400,25,400,7,400,9
5001,33.17,1012.63,35.02,154811.73,400,6,400,5,400,11,400,25,400,2,400,3
6001,33.17,1012.63,35.02,155097.36,400,0,400,1,400,11,400,27,400,1,401,9
7001,33.17,1012.62,35.0,155671.8,400,5,400,4,400,15,400,19,400,2,400,6
8001,33.17,1012.63,34.99,155240.57,400,2,400,8,400,12,400,17,400,3,400,1
9001,33.17,1012.63,35.0,154811.73,400,3,400,7,400,8,400,13,400,2,400,9
