timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.6,1013.98,31.29,19864.04,400,248,526,1492,859,3329,1289,5831,977,5009,400,428
1000,32.6,1013.98,31.27,20787.47,400,252,509,1496,859,3359,1388,6027,978,5014,400,435
2000,32.6,1013.98,31.26,21778.35,400,246,510,1462,853,3289,1470,6087,942,4934,400,427
3000,32.6,1013.97,31.23,22818.77,400,253,497,1420,843,3274,1550,6147,931,4848,400,423
4000,32.6,1013.98,31.24,23932.99,400,252,502,1386,840,3183,1639,6353,916,4969,400,427
5000,32.6,1013.98,31.23,24999.5,400,256,516,1383,834,3203,1715,6393,891,4788,400,430
6001,32.6,1013.98,31.21,26003.79,400,253,499,1402,821,3193,1763,6518,854,4788,400,437
7001,32.6,1013.98,31.2,27162.1,400,250,481,1365,809,3163,1814,6513,843,4763,400,440
8001,32.6,1013.97,31.19,28012.03,400,242,460,1322,807,3073,1853,6533,847,4753,400,424
9001,32.6,1013.97,31.18,29056.66,400,237,427,1318,800,3168,1928,6694,838,4688,400,426
