timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.6,1005.1,38.69,170859.24,400,36,400,53,409,55,400,84,400,61,400,36
1000,31.6,1005.11,38.69,171907.45,400,36,400,51,404,55,400,78,400,63,400,28
2000,31.6,1005.1,38.67,172083.41,400,34,400,48,400,55,400,75,400,63,400,28
3000,31.6,1005.1,38.66,171556.62,400,36,400,50,405,52,400,73,401,68,400,25
4000,31.61,1005.1,38.65,172613.44,400,32,400,50,406,50,400,73,400,67,400,25
5000,31.61,1005.09,38.64,173683.35,400,38,400,51,400,57,400,66,400,60,400,26
6001,31.61,1005.09,38.61,174223.3,400,31,400,56,400,53,400,69,400,64,400,26
7001,31.61,1005.09,38.59,173862.96,400,34,402,50,400,55,400,73,400,64,400,25
8001,31.61,1005.09,38.56,173504.11,400,30,400,45,400,52,400,67,400,70,400,29
9001,31.61,1005.08,38.53,174585.13,400,45,400,54,400,50,400,73,400,61,400,28
