timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.94,1011.46,37.72,27919.1,4369,794,2575,1059,25523,3865,48678,6378,57330,7093,8302,1101
1000,32.94,1011.47,37.73,27391.99,4707,883,2781,1066,21195,3254,37848,5641,57330,8353,7537,1074
2000,32.95,1011.46,37.76,27092.14,5394,969,1880,893,19086,2997,35550,5545,57330,8455,5719,976
3000,32.95,1011.45,37.78,26884.41,7514,1156,1783,849,17556,2861,34596,5425,57330,8657,4874,947
4000,32.95,1011.47,37.81,26662.94,8493,1255,1550,743,15488,2704,37162,5560,57330,9175,4405,868
5000,32.96,1011.46,37.81,26629.19,8800,1321,1499,703,15074,2697,39697,5791,57330,9130,3498,763
6001,32.96,1011.45,37.84,26713.72,9906,1471,2285,845,15447,2708,34894,5360,57330,8646,3412,722
7001,32.96,1011.45,37.84,26850.1,11835,1803,3304,969,14330,2597,30001,5094,57330,8319,4405,839
8001,32.97,1011.44,37.83,27005.2,14826,2046,3066,918,12800,2466,32597,5204,57330,8229,7983,1119
9001,32.97,1011.44,37.84,27214.81,18038,2316,2968,907,11493,2344,28031,4833,57330,8027,11945,1538
