timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.41,33.23,38993.39,400,907,400,195,400,666,1103,4031,456,2750,400,1283
1000,32.41,33.24,39174.92,400,886,400,189,400,644,1071,4166,461,2757,400,1268
2000,32.41,33.24,39174.92,400,847,400,182,400,612,1043,4016,482,2752,400,1281
3000,32.41,33.24,39431.92,400,854,400,176,400,581,1026,4016,488,2789,400,1269
4000,32.41,33.23,39804.97,400,838,400,170,400,565,1019,4011,494,2796,400,1259
5000,32.42,33.22,40108.53,400,809,400,167,400,556,1040,4176,478,2731,400,1253
6001,32.42,33.21,40223.56,400,802,400,154,400,545,999,4166,460,2748,400,1264
7001,32.42,33.2,40377.97,400,813,400,149,400,543,957,4076,446,2743,400,1277
8001,32.42,33.2,40690.37,400,803,400,149,400,525,923,4051,426,2761,400,1289
9001,32.42,33.2,40769.22,400,777,400,155,400,533,918,4056,413,2727,400,1306
