timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.49,37.6,28582.92,57330,38145,38981,15614,7143,5490,12538,6478,57330,31173,57330,37901
1000,31.49,37.62,28466.89,57330,38563,41875,16278,6587,5340,11609,6268,57330,30999,57330,36437
2000,31.49,37.63,28256.59,57330,39678,45784,18136,4928,4798,11377,6212,57330,30232,57330,35356
3000,31.5,37.65,28313.64,57330,40689,49394,19705,3861,4186,11203,6162,57330,30092,57330,34380
4000,31.5,37.64,28641.29,57330,41909,52616,21796,2857,3564,10977,6097,57330,29883,57330,33265
5000,31.51,37.62,28936.76,57330,42467,55271,23505,2148,3168,10734,6077,57330,29814,57330,32672
6001,31.51,37.61,29504.93,57330,43652,57330,25422,1865,2976,10931,6112,57330,29186,57330,31278
7001,31.51,37.59,29903.36,57330,44767,57330,26502,1754,2831,11001,6117,57330,28733,57330,29465
8001,31.52,37.56,30422.28,57330,45430,57330,27722,1558,2701,10780,6137,57330,28001,57330,29291
9001,31.52,37.53,30666.19,57330,46022,57330,28489,1164,2408,8661,5510,57330,28036,57330,30267
