timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.78,1014.15,32.78,31328.37,400,1014,1413,2270,4234,4974,12235,9254,9396,8972,553,2007
1000,32.78,1014.15,32.78,31073.86,400,1027,1309,2219,4226,4989,11412,8758,9477,9231,628,2080
2000,32.78,1014.14,32.77,30823.45,400,1043,1398,2272,4197,4949,9779,7880,9807,9389,713,2196
3000,32.78,1014.14,32.78,30532.66,400,1088,1668,2452,4317,5059,8921,7149,9304,8894,721,2175
4000,32.78,1014.15,32.77,30356.43,400,1158,1931,2625,4521,5179,9118,7430,7885,8004,541,1997
5000,32.78,1014.14,32.77,30031.42,400,1181,2146,2731,4673,5275,9616,7745,6865,7599,503,1940
6001,32.78,1014.14,32.78,29608.75,400,1160,2268,2808,4756,5335,10155,8241,6246,7363,578,2000
7001,32.78,1014.14,32.78,29197.81,400,1213,2261,2780,4781,5335,10601,8319,5481,7015,529,1907
8001,32.78,1014.14,32.8,28719.49,400,1249,2219,2791,4840,5440,10960,8635,4734,6719,446,1845
9001,32.78,1014.14,32.8,28124.38,400,1247,2058,2808,4867,5540,11308,8905,4150,6338,504,1870
