timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.93,34.15,38423.63,400,1609,400,2064,464,2648,1743,4337,614,2715,400,1289
1000,31.93,34.13,38144.95,400,1603,400,2027,445,2655,1709,4272,606,2738,400,1315
2000,31.93,34.14,38353.58,400,1621,400,2039,433,2630,1727,4352,592,2718,400,1330
3000,31.94,34.15,38007.12,400,1637,400,2071,418,2623,1727,4382,603,2720,400,1332
4000,31.94,34.15,37836.22,400,1573,400,2041,414,2588,1765,4367,604,2738,400,1321
5000,31.94,34.15,38075.91,400,1526,400,2064,427,2630,1806,4497,623,2750,400,1323
6001,31.94,34.14,38041.48,400,1457,400,2007,429,2614,1835,4477,642,2743,400,1306
7001,31.94,34.13,37836.22,400,1413,400,1976,449,2637,1864,4537,651,2761,400,1298
8001,31.94,34.13,37734.42,400,1381,400,1914,471,2681,1878,4638,662,2782,400,1304
9001,31.95,34.13,37870.28,400,1335,400,1870,504,2720,1908,4578,666,2794,400,1303
