timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.77,1005.09,38.11,173862.96,402,25,400,33,400,18,403,64,400,46,400,23
1000,31.77,1005.09,38.11,173504.11,400,22,400,36,400,21,400,57,400,44,400,19
2000,31.78,1005.09,38.12,173504.11,405,23,400,41,400,18,404,62,400,47,400,19
3000,31.78,1005.09,38.12,173862.96,400,24,400,37,400,19,406,66,400,36,400,21
4000,31.78,1005.08,38.11,172259.72,400,21,400,37,400,19,412,63,400,42,400,23
5000,31.78,1005.07,38.11,172436.4,400,31,400,42,400,13,401,63,400,45,400,25
6001,31.78,1005.1,38.11,172790.84,400,25,400,40,400,14,403,64,400,44,405,21
7001,31.78,1005.09,38.11,172259.72,400,24,400,38,400,14,401,69,400,39,400,26
8001,31.78,1005.08,38.11,172613.44,400,24,400,33,400,14,400,63,400,42,400,21
9001,31.78,1005.08,38.12,172613.44,400,26,400,41,400,15,400,68,400,44,404,18
