timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.59,1024.92,29.73,44807.02,400,1690,948,3640,1053,2865,510,674,400,578,400,1054
1000,33.6,1024.92,29.74,44428.51,400,1637,893,3499,1105,2923,561,771,400,558,400,1058
2000,33.6,1024.93,29.73,44056.34,400,1570,880,3504,1131,2944,494,780,400,541,400,1041
3000,33.6,1024.93,29.75,43735.76,400,1547,873,3484,1187,2967,400,743,400,519,400,972
4000,33.6,1024.93,29.75,43554.67,400,1600,877,3484,1229,2983,400,678,400,516,400,911
5000,33.6,1024.92,29.74,43241.33,400,1600,898,3524,1218,3027,400,651,400,506,400,822
6001,33.6,1024.93,29.75,43152.63,400,1556,888,3484,1195,3034,400,627,400,509,400,785
7001,33.6,1024.93,29.74,43196.93,400,1478,926,3509,1166,3025,400,654,400,524,400,747
8001,33.6,1024.93,29.75,43285.81,400,1397,936,3534,1101,3001,400,632,400,544,400,752
9001,33.6,1024.96,29.75,43108.41,400,1353,985,3600,1001,2932,400,622,400,583,400,774
