timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.7,1024.89,29.77,202862.32,401,50,400,3,400,13,401,21,400,5,406,23
1000,33.7,1024.89,29.75,202737.91,400,50,400,0,400,11,400,20,400,7,400,25
2000,33.7,1024.89,29.77,202489.54,400,53,400,8,400,14,400,8,400,8,400,22
3000,33.7,1024.88,29.76,203111.61,400,51,400,7,400,20,400,21,400,5,400,24
4000,33.7,1024.88,29.78,202737.91,400,53,404,12,400,13,400,17,400,8,400,19
5000,33.7,1024.88,29.76,203111.61,400,51,400,10,400,20,400,18,400,1,400,23
6001,33.7,1024.92,29.76,202986.89,400,52,400,4,400,13,400,17,400,2,400,27
7001,33.7,1024.91,29.76,203361.51,400,56,400,1,400,12,400,22,400,2,400,30
8001,33.7,1024.91,29.76,202737.91,408,56,400,3,400,17,400,19,400,4,400,21
9001,33.7,1024.9,29.75,202241.78,400,52,402,7,400,16,400,10,400,0,400,23
