timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.43,37.58,32093.04,57330,35879,20326,11235,5058,4136,14923,6589,57330,26572,57330,33334
1000,31.44,37.57,31682.22,57330,36227,21305,11573,6286,4628,15378,6654,57330,26467,57330,33439
2000,31.44,37.55,31212.16,57330,36367,23565,12327,7068,4989,15143,6609,57330,26746,57330,33543
3000,31.45,37.57,30959.53,57330,35844,26515,13160,7450,5174,14647,6669,57330,26572,57330,34066
4000,31.45,37.57,30621.55,57330,35356,29464,13970,7300,5270,14551,6609,57330,26851,57330,34275
5001,31.46,37.58,30466.34,57330,35530,32358,14556,6697,5149,14688,6754,57330,28698,57330,35112
6001,31.47,37.58,30138.98,57330,36437,33492,14713,6506,5124,15391,6839,57330,29326,57330,35670
7001,31.47,37.58,29797.47,57330,36437,33790,14837,6530,5169,15460,6814,57330,30790,57330,36158
8001,31.48,37.58,29422.4,57330,36855,35163,15085,6454,5199,15185,6925,57330,30824,57330,36715
9001,31.48,37.59,28936.76,57330,37343,36624,15355,6825,5425,13861,6699,57330,30859,57330,37169
