timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.25,35.47,26445.08,21112,20367,400,1644,6321,6905,28376,20123,57330,40898,53929,37935
1000,32.25,35.47,26629.19,19706,18903,400,1623,7201,7329,28808,19740,57330,40898,54496,37761
2000,32.25,35.48,26764.7,18479,17858,400,1593,8481,8128,30717,20646,57032,40341,53183,37413
3000,32.25,35.46,26815.87,17487,16394,400,1628,9605,8826,32865,21692,57330,40654,50199,36123
4000,32.25,35.45,26970.58,17473,16672,438,1741,10016,9231,36386,23609,57330,40654,46918,34728
5001,32.26,35.46,26815.87,17597,16882,551,1822,9373,8635,39847,25805,57330,41630,46142,34694
6001,32.26,35.45,26747.69,17652,16742,607,1935,7271,7205,41130,26014,57330,41874,49245,35739
7001,32.26,35.44,26696.77,17128,16289,616,1886,4744,6333,41159,26014,57330,42955,52139,37447
8001,32.26,35.44,26764.7,16632,16053,636,1937,3917,5721,41219,26154,57330,42537,55271,38110
9001,32.26,35.44,26815.87,16549,16008,677,1990,3441,5490,41547,26328,57330,43861,57330,39748
