timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.26,1013.95,32.65,36239.37,400,135,400,499,400,1120,835,3645,821,4452,400,393
1000,32.27,1013.98,32.62,36777.88,400,129,400,485,400,1110,891,3755,770,4307,400,394
2000,32.27,1013.97,32.62,37004.3,400,124,400,480,400,1124,951,3971,723,4247,400,397
3000,32.27,1013.97,32.59,37167.75,400,122,400,470,400,1139,989,4001,685,4161,400,410
4000,32.27,1013.96,32.59,37465.61,400,123,400,476,400,1136,1048,4227,662,4076,400,408
5000,32.28,1013.95,32.56,38388.57,400,112,400,474,400,1141,1108,4211,636,3991,400,399
6001,32.28,1013.95,32.53,39211.43,400,112,400,478,400,1145,1199,4512,616,3916,400,418
7001,32.28,1013.95,32.5,40300.62,400,109,400,470,400,1143,1286,4588,576,3765,400,426
8001,32.28,1013.94,32.49,41329.89,400,106,400,471,400,1162,1400,4813,565,3685,400,432
9001,32.29,1013.99,32.46,42541.78,400,102,400,466,400,1160,1480,4909,543,3640,400,428
