timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.32,37.44,33207.54,57330,53691,48648,45499,1294,4221,8875,7385,21112,14409,34536,29709
1000,31.32,37.41,33339.11,57330,55190,45277,43513,878,3610,9060,7430,21870,14758,34864,29709
2000,31.33,37.44,33286.36,57330,55503,40622,41665,808,3424,7537,6729,22421,14938,37281,30615
3000,31.33,37.42,32999.18,57330,56375,37311,40236,1005,3680,6987,6589,22049,14634,37609,30790
4000,31.33,37.46,32364.59,57330,55817,34029,38807,2320,5325,8389,6950,21512,14601,37102,30197
5000,31.33,37.47,32093.04,57330,55399,32209,38075,5464,7396,9530,7847,21070,14522,37669,30441
6001,31.34,37.47,32191.26,57330,55434,33014,38702,7815,9040,9807,8207,20230,14207,38146,31522
7001,31.34,37.49,32117.54,57330,55364,33283,38911,5006,6960,8522,7005,19334,14049,39160,31940
8001,31.34,37.5,32691.5,57330,55259,33074,37831,3439,5706,5892,6122,18934,13891,40145,31766
9001,31.35,37.49,33181.35,57330,56131,31940,37587,2492,5104,4325,5485,18975,14060,40384,31800
