timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.15,1012.56,34.86,171381.75,405,16,400,14,400,9,400,11,400,7,400,9
1000,33.15,1012.55,34.86,171207.22,403,17,401,15,400,6,401,10,400,9,400,8
2000,33.15,1012.55,34.86,171907.45,400,18,400,11,400,6,403,6,400,6,400,14
3000,33.15,1012.55,34.86,171381.75,400,19,400,11,400,1,400,8,400,5,400,15
4000,33.15,1012.56,34.86,171033.05,400,17,402,15,400,4,401,5,400,6,400,13
5000,33.15,1012.55,34.85,170859.24,400,18,400,11,400,8,408,13,400,8,400,11
6001,33.15,1012.55,34.86,171556.62,406,17,400,17,403,6,410,11,402,8,400,8
7001,33.15,1012.55,34.88,170167.51,400,19,402,16,400,3,409,9,400,11,400,16
8001,33.15,1012.56,34.87,171033.05,400,15,402,14,400,5,400,2,403,10,404,16
9001,33.15,1012.56,34.86,171907.45,405,16,400,11,400,5,410,9,407,15,406,15
