timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.55,1011.43,38.38,24925.45,28431,3394,17266,2595,42890,4838,57330,8894,35849,4939,9750,1285
1000,32.56,1011.43,38.38,24925.45,33790,3755,23124,2953,44471,5019,57330,8364,26308,4221,7201,1136
2000,32.56,1011.43,38.39,24793.27,39190,4196,25509,3213,45724,5089,47484,6082,27742,4337,4207,911
3000,32.56,1011.42,38.39,24662.47,41070,4372,26887,3364,46977,5275,30807,4969,27411,4332,5012,998
4000,32.57,1011.42,38.39,24404.98,43934,4648,34297,4046,48350,5280,29583,4873,26460,4166,7398,1128
5000,32.57,1011.41,38.41,24390.83,49543,5169,48290,5079,45486,5164,32269,5089,30598,4668,6605,1125
6001,32.57,1011.43,38.41,25361.15,55719,5716,43516,4773,40384,4743,27025,4542,32000,4678,9495,1292
7001,32.58,1011.42,38.34,26987.88,57330,6222,33731,4111,36326,4507,23345,3966,24296,3770,18893,2043
8001,32.58,1011.41,38.26,28758.75,57330,6458,37341,4362,33551,4342,23290,3996,18562,3022,23924,2443
9001,32.58,1011.4,38.19,29587.93,57330,6453,38981,4417,28293,3870,23248,3931,14854,2789,22242,2357
