timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.08,1011.43,37.53,30444.29,33223,4081,18658,2886,6918,1439,12690,2722,7560,2067,2315,796
1000,33.09,1011.42,37.54,30378.35,32119,4116,14178,2540,6489,1344,15653,2921,8840,2233,1891,709
2000,33.09,1011.41,37.53,30269.08,25040,3279,13062,2482,7676,1487,21801,3725,10433,2415,1643,598
3000,33.09,1011.4,37.53,30532.66,17238,2621,13903,2535,8667,1672,29852,4773,11082,2528,1339,521
4000,33.09,1011.42,37.51,30666.19,10549,2064,12772,2477,9906,1845,39548,5465,12014,2607,1044,451
5000,33.1,1011.41,37.5,30959.53,7717,1633,12566,2434,11475,2046,44024,5781,12883,2667,856,407
6001,33.1,1011.4,37.49,31005.16,6477,1439,10966,2284,15047,2390,47783,6032,11626,2586,802,354
7001,33.11,1011.4,37.49,31096.82,5099,1301,12152,2401,17583,2588,49722,6268,11528,2574,792,325
8001,33.11,1011.4,37.49,31212.16,4504,1192,12097,2350,18217,2595,51811,6413,13338,2731,730,298
9001,33.11,1011.39,37.51,30959.53,4217,1149,9483,2034,17349,2574,52855,6428,13599,2713,695,256
