timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.71,1005.12,38.26,173146.74,400,18,400,39,400,23,400,59,412,42,400,29
1000,31.71,1005.12,38.25,173146.74,400,19,400,43,402,20,400,53,401,48,400,25
2000,31.71,1005.11,38.26,173325.24,400,25,400,31,403,20,400,58,409,53,400,28
3000,31.71,1005.11,38.27,174223.3,400,18,400,36,400,23,400,57,411,48,400,23
4000,31.71,1005.11,38.26,173325.24,400,22,400,34,402,25,400,61,410,45,400,23
5000,31.71,1005.1,38.28,173504.11,400,22,400,38,406,30,400,55,409,57,400,26
6001,31.71,1005.1,38.27,172790.84,400,23,402,40,406,24,400,54,402,48,400,30
7001,31.71,1005.1,38.26,174223.3,400,21,400,35,407,28,400,54,406,49,400,24
8001,31.72,1005.09,38.28,172968.61,400,25,400,38,400,29,400,52,400,48,400,25
9001,31.72,1005.1,38.27,173325.24,400,22,400,32,400,25,401,55,401,48,400,30
