timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.44,1014.18,33.89,31328.37,14868,10582,26736,14184,35968,15692,57330,24899,24075,11944,18093,10852
1000,32.44,1014.18,33.89,31096.82,17280,11460,27604,14691,36893,15895,51512,18380,21553,11167,23772,12586
2000,32.44,1014.18,33.91,31096.82,20698,12563,28957,15220,38594,16324,24834,12068,18851,10526,27714,13779
3000,32.44,1014.18,33.91,30959.53,24351,13880,33193,15670,39847,16882,13655,8815,16908,9895,29434,14432
4000,32.44,1014.18,33.89,31351.71,28238,15186,36087,15906,40622,17091,8528,6418,17693,9974,28555,14015
5000,32.45,1014.17,33.86,32265.32,36923,16882,37490,16221,38981,16120,6170,6017,19857,10773,31314,14375
6001,32.45,1014.16,33.84,33903.26,45456,20786,37669,16008,37520,16019,8001,6634,22780,11696,35700,15321
7001,32.45,1014.18,33.77,35991.37,48201,22075,34924,15625,35908,15873,8047,6373,24778,12192,41189,16707
8001,32.45,1014.18,33.69,37802.23,49394,22738,32746,15512,34536,15614,8771,6689,25743,12406,47097,18520
9001,32.45,1014.18,33.6,39395.0,47663,22110,29017,14972,33253,15411,10474,7464,24875,12158,51482,21169
