timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.38,33.3,38388.57,400,930,400,314,400,956,796,3800,400,2669,400,1402
1000,32.38,33.3,38283.78,400,933,400,330,400,956,762,3695,400,2658,400,1476
2000,32.39,33.29,38144.95,400,938,400,332,400,923,753,3650,400,2653,400,1478
3000,32.39,33.28,37972.81,400,949,400,334,400,942,739,3650,400,2660,400,1455
4000,32.39,33.29,37972.81,400,957,400,337,400,939,731,3655,400,2637,400,1499
5000,32.39,33.3,38007.12,400,953,400,328,400,944,725,3630,400,2658,400,1466
6001,32.39,33.28,37836.22,400,957,400,310,400,983,711,3484,400,2653,400,1515
7001,32.39,33.28,37768.29,400,969,400,270,400,996,708,3524,400,2662,400,1492
8001,32.4,33.28,37904.4,400,982,400,268,400,997,694,3564,400,2618,400,1492
9001,32.4,33.29,37700.61,400,993,400,252,400,973,698,3559,400,2632,400,1522
