timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.48,1024.72,29.16,132905.64,400,26,400,23,400,49,400,137,400,5,400,9
1000,33.48,1024.72,29.14,133010.79,400,20,400,25,400,53,400,137,400,4,400,5
2000,33.48,1024.74,29.16,133116.1,400,12,400,23,400,51,400,140,400,3,400,4
3000,33.48,1024.75,29.15,132591.19,400,12,400,23,400,51,400,142,400,10,400,3
4000,33.48,1024.75,29.15,132591.19,400,14,400,22,400,57,400,138,400,5,400,3
5000,33.48,1024.75,29.14,132800.66,400,14,400,24,400,54,400,140,400,9,400,12
6001,33.48,1024.76,29.14,132070.41,400,13,400,22,400,60,400,147,400,7,400,0
7001,33.49,1024.76,29.16,132382.39,400,12,400,26,400,58,400,140,400,9,400,0
8001,33.49,1024.75,29.15,132695.84,400,5,400,24,400,53,400,150,400,12,400,0
9001,33.49,1024.76,29.14,132591.19,400,8,400,22,400,60,400,138,400,15,400,0
