timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.37,1005.1,38.59,183944.7,400,5,400,0,400,8,400,15,400,8,400,9
1000,31.38,1005.16,38.59,183543.08,400,9,400,4,400,12,400,5,400,4,400,12
2000,31.38,1005.15,38.61,183342.92,400,4,400,3,400,9,400,14,400,10,400,11
3000,31.39,1005.15,38.63,183342.92,400,7,400,2,400,12,400,11,400,8,400,13
4000,31.39,1005.15,38.64,182943.92,400,11,400,12,400,12,400,12,400,7,400,7
5000,31.39,1005.15,38.67,183342.92,400,11,400,6,400,8,400,16,400,3,400,11
6001,31.38,1005.14,38.68,184146.18,400,10,400,10,400,8,400,14,400,11,400,10
7001,31.38,1005.09,38.68,182745.07,400,10,400,9,400,11,400,16,400,8,400,11
8001,31.37,1005.11,38.69,183944.7,400,7,400,2,400,10,400,21,400,10,400,10
9001,31.36,1005.13,38.69,184550.45,400,6,400,5,400,7,400,9,400,10,400,10
