timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.31,35.11,34887.17,50528,37761,33880,20890,1734,3073,3171,5405,44262,34624,53959,38772
1000,32.31,35.11,35326.55,50736,38179,35849,21692,1649,3048,2322,4728,44680,34798,56495,39783
2000,32.31,35.09,35356.23,50528,37901,36684,21831,1531,2995,1916,4367,44143,34728,57330,40898
3000,32.31,35.09,35535.4,49275,37796,34954,21622,1561,2985,1750,4211,44053,34450,57330,41944
4000,32.31,35.07,35475.48,47872,37064,32716,20890,1606,2997,1640,3991,43725,34728,57330,42397
5001,32.31,35.07,35415.76,46858,36611,30657,19844,1635,2971,1635,4016,43218,34031,57330,41944
6001,32.31,35.06,35296.91,46351,36715,29524,19217,1759,3066,1755,4041,42800,34136,57330,41839
7001,32.32,35.06,35237.79,46530,36646,29136,19391,1893,3304,1937,4367,42383,34450,57330,41282
8001,32.32,35.05,35415.76,47126,36890,29792,19879,1960,3359,1964,4247,41398,33230,57330,41770
9001,32.32,35.04,35686.1,48290,37447,30120,20542,2049,3585,1858,4061,39668,32498,57330,40585
