timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.15,1012.73,36.03,17735.2,400,505,783,1716,2236,4011,2307,4196,4972,6849,1713,4482
1000,33.15,1012.72,36.01,18039.66,400,493,767,1736,2214,4016,2244,4156,4953,6819,2047,4868
2000,33.15,1012.72,36.0,18070.68,400,498,722,1688,2116,4056,1957,3890,4796,6769,2624,5310
3000,33.15,1012.73,35.99,17977.94,400,542,683,1690,2063,4036,1578,3374,4607,6584,3071,5550
4000,33.16,1012.76,35.99,17660.69,400,634,632,1658,2009,3996,1359,3088,4393,6473,3345,5881
5000,33.16,1012.75,35.99,17240.55,558,821,561,1533,1964,3921,1346,3093,4190,6378,3448,5962
6001,33.16,1012.76,36.01,16813.0,823,1006,422,1436,1897,3840,1245,2999,4072,6293,3581,6062
7001,33.16,1012.75,36.03,16393.34,1302,1210,400,1280,1834,3765,914,2796,3905,6172,3606,6057
8001,33.16,1012.75,36.04,16067.49,1773,1476,400,1208,1766,3720,842,2718,3696,5917,2447,5420
9001,33.16,1012.74,36.06,15873.33,1992,1826,400,1175,1744,3615,977,2801,3375,5841,1160,4206
