timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.29,37.12,35991.37,52467,42083,49573,46127,30299,23365,19223,11933,21263,13903,45336,33474
1000,31.29,37.16,34486.83,55450,43687,50259,45953,27204,20158,18534,11685,21856,14207,45635,34171
2000,31.3,37.23,33365.55,57330,45116,50826,46615,18700,14905,13737,10042,21939,14308,47156,34171
3000,31.3,37.27,32489.55,57330,46022,51303,47068,8696,10211,9327,7509,21953,14150,47634,34206
4000,31.3,37.32,32117.54,57330,46685,51781,46963,4315,6995,5898,6117,21856,14342,47872,34798
5000,31.3,37.37,31706.09,57330,47974,53123,47870,2968,6047,3826,4979,21898,14319,47067,34554
6001,31.31,37.4,31468.95,57330,49438,54466,48811,3368,6403,3029,4462,21484,14443,45127,33648
7001,31.31,37.42,31492.51,57330,50833,53809,47905,3934,6789,3304,4688,20533,14184,42114,32672
8001,31.31,37.45,31971.11,57330,51739,52616,47382,3284,6293,4634,5641,20147,14015,39608,31417
9001,31.32,37.46,32590.22,57330,52959,51184,46754,1952,5245,7589,6724,20271,14072,36117,29953
