timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.13,1012.55,34.59,8915.49,1245,1582,740,1075,3444,3585,13407,7374,11400,8792,2808,4603
1000,33.13,1012.56,34.6,8832.9,1243,1598,743,1079,3429,3695,13145,7329,11481,8736,2798,4623
2000,33.14,1012.58,34.6,8810.64,1213,1492,746,1059,3436,3685,12579,7194,11539,8849,2874,4708
3000,33.14,1012.58,34.61,8766.45,1207,1517,751,1079,3429,3680,12207,7081,11614,8972,2862,4698
4000,33.14,1012.57,34.62,8795.86,1218,1517,760,1090,3446,3700,11829,7020,11586,8894,2838,4673
5000,33.14,1012.57,34.6,8900.36,1214,1506,765,1085,3456,3705,11632,6864,11551,8849,2791,4728
6001,33.14,1012.57,34.61,9007.38,1176,1524,775,1094,3466,3745,11215,6905,11516,8972,2781,4708
7001,33.14,1012.56,34.61,9022.88,1145,1517,787,1105,3456,3680,10792,6789,11354,8725,2788,4673
8001,33.13,1012.53,34.6,9015.12,1155,1482,800,1122,3495,3755,10439,6789,11157,8725,2904,4763
9001,33.13,1012.54,34.58,9054.03,1147,1485,805,1123,3556,3730,9947,6624,11006,8713,2882,4753
