timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.69,1011.41,38.02,28294.6,1548,589,22201,3143,37520,4798,54526,6543,22228,3178,1555,359
1000,32.69,1011.4,37.99,28218.69,4064,1009,32925,4196,32835,4412,49006,6157,20354,3050,1262,314
2000,32.69,1011.43,37.99,27882.09,7948,1374,43815,4919,29524,4196,43636,5831,16039,2720,1049,275
3000,32.7,1011.42,37.98,27303.11,10329,1794,51363,5545,28142,4036,35670,5159,20616,3029,912,246
4000,32.7,1011.42,37.99,26428.47,10381,1806,48738,5340,27618,3855,33372,5154,25661,3670,1041,252
5000,32.7,1011.43,38.0,25749.17,10224,1796,40652,4833,26874,3770,30120,4828,29941,4206,1707,339
6001,32.71,1011.42,38.02,25284.95,10931,1903,32925,4297,25123,3459,29554,4833,31224,4337,2928,466
7001,32.71,1011.45,38.05,24822.52,11707,2032,28599,4006,23731,3229,38355,5430,28897,4242,4756,698
8001,32.71,1011.44,38.06,24576.04,13779,2226,29971,4131,23979,3369,43904,5781,26419,3961,8308,1023
9001,32.72,1011.43,38.08,24419.14,17363,2489,32656,4257,24792,3354,43994,5741,26915,4026,9877,1221
