timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.96,1013.71,31.54,126983.13,408,2,411,15,401,2,400,13,407,5,400,6
1000,31.96,1013.71,31.55,127561.2,406,7,417,13,407,4,400,6,400,9,411,6
2000,31.96,1013.7,31.53,127561.2,421,5,400,16,415,4,403,5,410,7,403,6
3000,31.96,1013.73,31.51,128634.78,425,6,409,12,402,8,404,4,404,4,404,7
4000,31.96,1013.73,31.52,128733.27,412,6,403,13,404,0,408,6,408,5,400,10
5000,31.96,1013.73,31.52,129526.69,412,3,409,9,408,8,405,5,400,4,400,5
6001,31.97,1013.74,31.52,129029.66,412,4,401,15,400,6,409,7,405,3,407,6
7001,31.97,1013.74,31.51,129927.08,407,0,400,12,405,9,409,5,402,3,403,0
8001,31.97,1013.73,31.51,130431.07,404,2,401,9,406,6,413,7,404,8,401,3
9001,31.97,1013.74,31.51,129826.75,410,8,411,7,400,7,402,4,409,13,410,3
