timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.13,1012.54,34.67,11141.14,475,384,648,736,3579,3394,13434,6569,21167,11077,1700,2662
1000,33.13,1012.54,34.66,11297.15,478,378,657,741,3598,3344,13393,6533,21636,10999,1697,2646
2000,33.13,1012.54,34.67,11457.6,467,383,648,730,3620,3379,13751,6584,22077,11111,1695,2658
3000,33.13,1012.54,34.66,11596.96,461,382,647,737,3640,3374,13517,6523,22752,11393,1697,2630
4000,33.13,1012.53,34.66,11558.62,465,380,648,719,3628,3389,13544,6649,23441,11539,1697,2634
5000,33.13,1012.53,34.66,11507.89,458,383,654,734,3596,3279,12910,6589,23938,11528,1704,2641
6001,33.13,1012.53,34.66,11432.62,446,373,650,725,3586,3374,12924,6498,24558,11798,1706,2660
7001,33.13,1012.54,34.66,11297.15,452,378,655,747,3608,3364,12993,6508,24723,11967,1707,2669
8001,33.13,1012.54,34.65,11212.61,446,373,646,746,3603,3239,13076,6558,24971,11910,1727,2667
9001,33.13,1012.54,34.65,10989.38,441,372,653,745,3596,3349,12883,6513,25564,12079,1702,2704
