timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.11,1012.54,35.19,11248.69,596,349,709,498,2909,2207,11597,4537,17845,6834,2138,2729
1000,33.11,1012.54,35.16,11395.35,596,354,707,501,2972,2249,11869,4668,18203,6889,2197,2711
2000,33.11,1012.55,35.15,11545.89,592,352,708,506,3029,2242,12690,4808,18755,7030,2187,2708
3000,33.11,1012.55,35.13,11800.4,585,355,706,507,3039,2274,13227,4964,19361,7020,2111,2715
4000,33.11,1012.56,35.11,11920.88,591,347,710,513,3152,2327,13296,4949,19389,7216,2153,2706
5000,33.11,1012.56,35.1,11860.33,594,344,714,507,3166,2327,13985,5074,19596,7126,2136,2724
6001,33.11,1012.56,35.09,11820.31,591,339,719,514,3274,2357,14302,5214,19899,7419,2116,2658
7001,33.11,1012.56,35.1,11661.44,607,345,725,517,3363,2431,14358,5285,20023,7329,2106,2729
8001,33.12,1012.59,35.1,11420.17,604,345,721,506,3375,2457,14454,5265,20519,7520,2123,2718
9001,33.11,1012.55,35.12,11188.68,617,342,724,518,3446,2459,14661,5410,20602,7532,2067,2664
