timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.61,1005.13,38.33,175313.33,400,4,400,12,400,6,400,0,400,2,400,7
1000,31.6,1005.15,38.33,177160.67,400,3,400,1,400,8,400,3,400,0,400,7
2000,31.59,1005.14,38.33,177534.82,400,4,400,1,400,2,400,4,400,0,400,1
3000,31.57,1005.14,38.31,178477.15,400,4,400,5,400,3,400,1,400,6,400,1
4000,31.56,1005.16,38.3,177910.55,400,1,400,4,400,0,400,5,400,8,400,2
5001,31.55,1005.15,38.29,178666.81,400,0,400,2,400,1,400,2,400,0,400,2
6001,31.54,1005.12,38.29,178856.88,400,5,400,3,400,5,400,6,400,10,400,6
7001,31.53,1005.13,38.28,180005.86,400,0,400,0,400,0,400,10,400,7,400,2
8001,31.53,1005.12,38.27,179047.36,400,3,400,3,400,1,400,0,400,6,400,0
9001,31.53,1005.12,38.28,178856.88,400,3,400,5,400,2,400,0,400,1,400,6
