timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.4,35.45,25623.72,25109,26119,3289,6102,13241,11854,12249,12158,46888,36123,44919,33683
1000,32.4,35.45,25654.97,25316,25910,3532,6283,11852,11393,11006,11336,44292,35286,46410,34485
2000,32.4,35.45,25828.2,25661,26258,4001,6438,11273,11044,10039,10796,42711,34519,46977,35286
3000,32.4,35.44,26165.5,26240,26677,4496,6834,10925,10875,9414,10177,40205,33090,48081,35461
4000,32.41,35.43,26378.76,26377,27374,5232,7475,10734,10672,8858,9907,37878,32149,47604,35356
5000,32.41,35.43,26867.25,26818,27165,6483,8229,10450,10346,8591,9693,36505,31940,46172,34973
6001,32.41,35.41,27179.65,26943,27234,7763,9299,9981,10132,8609,9468,36326,31487,45277,34241
7001,32.41,35.4,27320.84,26777,27339,8690,9636,9141,9434,8400,9310,36923,31940,45217,34241
8001,32.41,35.39,27517.39,26846,26677,9240,10121,7531,8241,7838,8849,37520,31870,44859,34206
9001,32.41,35.37,27845.19,26970,26851,9564,10447,5516,7030,7670,8702,39071,32463,45396,34624
