timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.15,1025.0,31.5,49764.0,1702,3006,10462,10030,4378,5525,400,426,400,1286,1038,1667
1000,33.15,1025.0,31.46,50572.32,1549,2935,10468,9760,3996,5325,400,433,400,1230,1172,1866
2000,33.16,1025.02,31.43,51125.94,1481,2835,10340,9817,3716,5174,400,393,400,1193,1388,1981
3000,33.16,1025.02,31.41,51470.28,1626,2941,10074,9693,3512,5064,400,382,400,1175,1681,2244
4000,33.16,1025.01,31.39,51947.37,1933,3203,9993,9456,3343,4924,400,350,400,1203,1905,2468
5001,33.17,1025.01,31.36,52400.7,2168,3429,9836,9378,3134,4738,400,334,400,1234,2163,2669
6001,33.17,1025.0,31.35,52995.32,2322,3444,9732,9535,3019,4708,400,298,400,1315,2612,2888
7001,33.17,1025.0,31.32,54016.91,2560,3620,9599,9243,2995,4658,400,289,470,1390,2990,3031
8001,33.18,1025.02,31.27,54970.61,3046,3916,9391,9085,3198,4778,400,259,537,1471,3215,3354
9001,33.18,1025.02,31.25,56522.98,3502,4297,9113,9006,3453,5004,400,234,620,1589,3370,3429
