timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.33,34.58,39729.8,15943,27652,10410,21622,1285,4427,446,2039,7526,11516,11169,15355
1000,32.33,34.61,39284.65,17266,28419,10960,22877,1311,4492,400,1965,7253,11145,8557,13565
2000,32.33,34.63,39321.36,18507,29395,12897,26084,1768,5315,400,1639,6692,10717,5852,11899
3000,32.34,34.65,40108.53,19017,29779,17101,30162,2065,5721,400,1285,6483,10706,5302,11809
4000,32.34,34.64,42370.41,19251,30267,21470,34694,2168,5801,400,1115,6483,10695,5638,12192
5000,32.34,34.63,44998.71,19678,30894,24834,38075,1703,5074,400,1033,6292,10661,6367,12586
6001,32.34,34.59,48112.09,19913,30615,26722,39609,1674,5084,400,999,5904,10402,6697,12687
7001,32.34,34.54,50633.24,19857,30511,26267,38981,2276,5917,400,1054,5753,10244,6715,12845
8001,32.34,34.48,52597.42,19416,30302,24310,37308,2484,5977,400,1244,5528,10042,6709,12732
9001,32.34,34.44,53467.21,19568,30894,21250,33683,1648,4924,400,1785,5591,10177,6993,12845
