timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.98,1024.83,29.29,17840.59,3586,4171,4344,5004,5024,5109,19320,9096,10381,9715,1601,3043
1000,33.98,1024.83,29.28,17962.57,3547,4141,4425,5119,5151,5169,20119,9580,10196,9546,1563,3008
2000,33.98,1024.83,29.27,18227.41,3529,4141,4445,5104,5111,5104,20230,9670,9958,9310,1562,3022
3000,33.98,1024.84,29.27,18402.97,3510,4161,4526,5290,5134,5204,20574,9817,9460,9209,1522,3001
4000,33.98,1024.84,29.25,18581.95,3422,4111,4553,5194,5035,5260,21305,10030,9205,8894,1515,2960
5000,33.98,1024.84,29.24,18731.0,3426,4106,4631,5340,5018,5285,21994,10222,8852,8736,1488,2914
6001,33.98,1024.83,29.23,18764.45,3370,4016,4670,5305,5035,5260,22600,10560,8383,8545,1469,2886
7001,33.98,1024.84,29.23,18831.71,3363,4076,4717,5370,5024,5295,22931,10841,8018,8398,1442,2835
8001,33.98,1024.84,29.23,18814.85,3333,4041,4803,5455,5128,5229,23469,10999,7618,7982,1449,2844
9001,33.98,1024.84,29.22,18697.68,3304,4026,4840,5515,5099,5350,24103,11257,7358,8004,1436,2856
