timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.13,1012.53,34.93,8915.49,746,609,1290,1240,6223,4653,10091,5455,19320,8826,1727,2556
1000,33.13,1012.53,34.92,8885.28,747,609,1294,1242,6136,4653,9987,5445,19678,9107,1728,2542
2000,33.13,1012.53,34.9,8825.47,741,615,1302,1242,6228,4638,9900,5385,19885,9074,1732,2551
3000,33.13,1012.53,34.92,8818.05,745,602,1324,1244,6205,4638,10167,5435,19926,9074,1744,2487
4000,33.13,1012.54,34.9,8788.49,736,624,1300,1238,6338,4728,10277,5430,20519,9299,1762,2517
5000,33.13,1012.54,34.89,8751.82,733,616,1304,1257,6483,4748,10178,5435,20505,9006,1748,2494
6001,33.13,1012.54,34.89,8737.24,730,612,1266,1245,6379,4773,10335,5440,20864,9321,1745,2528
7001,33.13,1012.54,34.89,8693.79,723,625,1270,1259,6460,4863,10450,5490,21139,9513,1739,2537
8001,33.13,1012.53,34.89,8708.22,724,625,1251,1246,6460,4868,10694,5550,21208,9434,1722,2519
9001,33.13,1012.53,34.89,8701.0,714,610,1220,1250,6385,4843,10699,5601,21594,9682,1710,2491
